"ID","X","UniBinChoice","SGTBinChoice","SGTFreqVsValue","MGBinChoice","MGGain","MGLoss","MGValue","SGTReward","UniReward","Block","k","IUSScore","BaseCorona","Between","MGLA","MGLogLA","CoronaLA","CoronaLogLA"
202,20131,"b","a","a","b",70,20,50,-1050,20,2,83.0586358147568,17,0.726190476190476,0,3.80030587380571,1.33508155659971,0.498833578696438,-0.695482748483698
202,20186,"a","d","b","a",70,10,60,-100,47,5,83.0586358147568,17,0.726190476190476,0,3.80030587380571,1.33508155659971,0.498833578696438,-0.695482748483698
202,20192,"b","a","a","b",100,30,70,-1050,15,5,83.0586358147568,17,0.726190476190476,0,3.80030587380571,1.33508155659971,0.498833578696438,-0.695482748483698
203,20263,"a","a","a","b",10,35,-25,200,42,4,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20264,"a","c","b","a",80,50,30,-200,3,4,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20265,"a","c","b","a",90,45,45,-200,86,4,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20295,"b","c","b","a",80,35,45,-200,25,5,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20293,"a","c","b","a",50,45,5,-200,13,5,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20281,"a","c","b","a",100,45,55,1050,17,5,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20282,"a","c","b","a",80,25,55,-200,37,5,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20283,"a","c","b","a",90,20,70,-200,43,5,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20266,"a","c","b","b",20,20,0,-200,47,4,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20267,"a","c","b","a",30,15,15,1050,104,4,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20268,"a","c","b","a",40,25,15,-200,66,4,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20294,"a","c","b","b",20,45,-25,-200,45,5,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20275,"a","c","b","a",60,45,15,-200,28,4,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20276,"a","b","a","a",50,35,15,100,-11,4,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20277,"a","c","b","a",90,40,50,-200,-2,4,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20231,"a","d","b","a",100,50,50,-100,38,2,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20232,"a","d","b","a",90,5,85,-100,-2,2,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20298,"b","c","b","a",50,15,35,-200,16,5,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20272,"a","c","b","a",50,20,30,1050,59,4,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20221,"b","a","a","b",20,35,-15,200,16,2,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20220,"b","a","a","a",60,25,35,-1050,15,2,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20296,"b","c","b","a",50,30,20,1050,21,5,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20297,"b","c","b","b",10,50,-40,-200,18,5,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20271,"a","c","b","a",70,30,40,-200,48,4,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20269,"a","c","b","a",80,45,35,-200,7,4,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20299,"b","c","b","a",40,5,35,-200,10,5,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20230,"a","a","a","a",20,10,10,200,11,2,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20270,"a","c","b","a",70,35,35,-200,50,4,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20233,"a","d","b","a",20,15,5,-100,27,2,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20226,"a","a","a","a",100,20,80,-1050,-14,2,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20227,"a","a","a","a",50,40,10,200,20,2,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20228,"a","a","a","a",100,15,85,200,47,2,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20229,"a","a","a","a",100,30,70,200,-6,2,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20222,"b","a","a","a",70,45,25,200,18,2,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20258,"a","c","b","a",90,50,40,1050,2,3,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20259,"a","a","a","b",30,30,0,-1050,26,3,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20260,"a","c","b","a",50,5,45,-200,54,4,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20291,"a","c","b","b",10,25,-15,1050,36,5,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20292,"a","c","b","a",60,35,25,-200,4,5,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20247,"a","c","b","b",10,45,-35,-200,15,3,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20246,"a","c","b","a",60,30,30,-200,37,3,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20200,"a","a","a","a",100,25,75,200,-22,1,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20273,"a","a","a","a",90,10,80,200,81,4,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20274,"a","b","a","a",30,5,25,100,38,4,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20207,"a","a","a","a",80,30,50,-1050,79,1,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20249,"a","c","b","b",30,50,-20,-200,25,3,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20214,"b","b","a","a",70,40,30,100,13,1,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20278,"a","a","a","a",40,35,5,-1050,61,4,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20279,"a","c","b","a",30,10,20,-200,31,4,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20280,"a","c","b","a",80,15,65,-200,-33,5,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20257,"a","c","b","a",30,20,10,-200,12,3,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20244,"a","c","b","a",100,10,90,-200,4,3,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20223,"b","a","a","b",20,25,-5,200,22,2,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20224,"b","a","a","a",40,15,25,200,19,2,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20225,"b","b","a","b",30,35,-5,-650,20,2,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20261,"a","a","a","a",90,15,75,200,-3,4,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20262,"a","a","a","b",10,20,-10,200,-19,4,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20288,"a","c","b","a",90,30,60,-200,-11,5,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20289,"a","c","b","a",60,20,40,-200,35,5,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20290,"a","c","b","a",60,50,10,-200,75,5,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20250,"a","c","b","b",10,40,-30,-200,10,3,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20251,"a","c","b","a",40,10,30,-200,28,3,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20252,"a","c","b","b",20,30,-10,-200,19,3,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20253,"a","c","b","a",60,15,45,1050,54,3,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20254,"a","c","b","b",40,45,-5,-200,51,3,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20255,"a","c","b","a",80,10,70,-200,10,3,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20256,"a","c","b","a",80,20,60,-200,41,3,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20243,"a","c","b","a",80,40,40,1050,41,3,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20213,"b","b","a","a",60,40,20,100,10,1,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20204,"b","c","b","a",40,30,10,-200,12,1,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20205,"b","b","a","a",30,25,5,100,6,1,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20203,"b","d","b","b",10,15,-5,-100,18,1,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20208,"a","a","a","a",70,15,55,200,82,1,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20209,"a","a","a","b",50,50,0,200,42,1,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20287,"a","c","b","a",90,25,65,-200,62,5,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20242,"a","c","b","a",90,35,55,-200,10,3,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20219,"a","a","a","a",70,50,20,200,8,1,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20216,"b","a","a","b",40,40,0,200,11,1,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20211,"b","a","a","a",70,20,50,200,16,1,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20234,"a","d","b","b",20,50,-30,650,3,2,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20235,"a","c","b","b",10,30,-20,-200,8,2,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20210,"a","a","a","b",10,10,0,200,8,1,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20248,"a","c","b","a",50,10,40,1050,17,3,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20237,"a","c","b","a",100,35,65,-200,1,2,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20215,"b","a","a","a",60,10,50,-1050,18,1,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20202,"b","a","a","b",40,50,-10,200,19,1,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20217,"a","a","a","b",30,40,-10,200,9,1,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20218,"a","a","a","a",50,25,25,200,22,1,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20206,"a","a","a","b",30,45,-15,200,54,1,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20238,"a","c","b","a",100,5,95,1050,43,2,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20239,"a","c","b","a",70,10,60,-200,-13,2,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20236,"a","c","b","b",20,40,-20,-200,22,2,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20245,"a","c","b","a",60,5,55,-200,24,3,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20284,"a","c","b","a",70,25,45,-200,39,5,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20285,"a","c","b","a",70,5,65,-200,20,5,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20212,"b","b","a","a",40,20,20,100,20,1,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20240,"a","c","b","a",100,40,60,-200,53,3,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20241,"a","c","b","a",10,5,5,-200,30,3,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20201,"a","a","a","a",20,5,15,200,-21,1,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
203,20286,"a","c","b","a",80,5,75,1050,47,5,449.600532106477,18,0.988095238095238,1,1.03543955935969,0.0348260315934401,NA,NA
204,20326,"b","a","a","a",60,10,50,200,18,2,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20335,"b","b","a","b",20,35,-15,100,10,2,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20384,"a","c","b","b",30,50,-20,-200,24,5,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20385,"a","c","b","a",90,20,70,1050,37,5,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20339,"b","d","b","b",60,50,10,-100,8,2,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20366,"b","a","a","b",20,20,0,200,13,4,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20332,"b","b","a","b",20,10,10,100,14,2,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20338,"b","d","b","a",70,25,45,-100,13,2,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20313,"a","a","a","a",90,40,50,200,54,1,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20383,"b","c","b","a",90,5,85,-200,18,5,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20343,"a","b","a","a",100,5,95,100,-6,3,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20319,"b","d","b","a",100,35,65,-100,18,1,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20378,"b","a","a","b",40,40,0,200,16,4,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20379,"b","a","a","a",40,5,35,200,19,4,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20318,"b","a","a","b",60,20,40,200,16,1,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20363,"b","c","b","a",100,50,50,-200,12,4,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20392,"b","b","a","a",80,5,75,100,13,5,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20393,"b","b","a","b",40,35,5,100,18,5,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20336,"b","d","b","b",20,15,5,650,17,2,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20394,"b","b","a","a",40,10,30,100,12,5,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20382,"b","a","a","b",60,45,15,200,17,5,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20308,"b","b","a","a",100,45,55,100,10,1,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20309,"b","d","b","b",40,45,-5,-100,13,1,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20310,"b","b","a","b",10,45,-35,100,18,1,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20368,"a","b","a","b",80,50,30,-650,43,4,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20375,"b","a","a","b",20,50,-30,200,20,4,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20323,"b","a","a","a",50,5,45,200,20,2,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20376,"b","a","a","a",70,40,30,-1050,9,4,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20377,"b","a","a","b",50,45,5,200,17,4,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20373,"a","b","a","b",10,40,-30,-650,41,4,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20357,"b","c","b","b",30,20,10,-200,14,3,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20369,"a","b","a","a",50,25,25,100,-13,4,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20317,"a","a","a","a",80,40,40,200,8,1,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20388,"a","d","b","a",70,20,50,650,25,5,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20328,"a","a","a","a",100,15,85,200,22,2,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20329,"a","b","a","a",70,30,40,100,8,2,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20321,"b","b","a","a",90,10,80,100,19,2,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20370,"a","b","a","b",30,25,5,100,53,4,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20386,"a","c","b","b",10,20,-10,-200,15,5,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20311,"b","b","a","b",50,30,20,100,11,1,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20312,"b","a","a","a",50,10,40,200,15,1,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20325,"b","a","a","a",10,50,-40,200,21,2,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20330,"a","b","a","a",90,15,75,100,-14,2,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20327,"b","a","a","a",60,35,25,200,16,2,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20356,"b","a","a","b",20,30,-10,200,17,3,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20358,"b","a","a","b",10,15,-5,-1050,16,3,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20354,"a","a","a","a",70,15,55,200,22,3,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20355,"a","a","a","a",60,25,35,200,1,3,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20396,"b","a","a","b",30,35,-5,200,25,5,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20314,"a","a","a","b",50,35,15,-1050,79,1,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20374,"a","b","a","b",20,45,-25,100,4,4,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20334,"b","b","a","a",10,25,-15,100,17,2,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20337,"b","d","b","a",30,15,15,-100,11,2,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20315,"a","d","b","a",80,30,50,-100,82,1,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20316,"a","a","a","a",40,15,25,200,42,1,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20300,"b","a","a","a",70,10,60,200,19,1,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20359,"b","c","b","a",80,25,55,-200,20,3,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20302,"a","a","a","a",80,10,70,200,-21,1,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20364,"b","a","a","a",30,10,20,200,10,4,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20365,"b","a","a","a",90,25,65,200,13,4,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20391,"b","d","b","a",20,5,15,-100,15,5,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20303,"b","c","b","a",90,50,40,-200,18,1,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20304,"b","a","a","a",90,30,60,200,12,1,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20305,"b","a","a","a",10,30,-20,-1050,6,1,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20348,"b","b","a","a",100,40,60,-650,14,3,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20350,"a","b","a","b",50,40,10,100,-2,3,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20322,"a","b","a","a",30,5,25,-650,9,2,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20320,"b","d","b","a",100,30,70,-100,22,2,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20389,"a","d","b","a",60,5,55,-100,10,5,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20346,"b","a","a","b",40,30,10,-1050,14,3,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20361,"b","c","b","a",80,35,45,1050,14,4,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20362,"b","c","b","a",60,15,45,-200,18,4,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20301,"a","a","a","b",70,35,35,200,-22,1,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20345,"b","b","a","a",100,20,80,100,7,3,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20347,"b","b","a","a",40,20,20,100,13,3,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20344,"a","b","a","a",100,10,90,100,11,3,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20341,"a","b","a","a",50,20,30,100,47,3,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20342,"b","b","a","b",10,35,-25,-650,7,3,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20333,"b","b","a","b",40,25,15,-650,18,2,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20399,"a","b","a","b",20,40,-20,100,28,5,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20371,"a","b","a","a",50,15,35,100,30,4,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20307,"b","a","a","b",30,45,-15,200,20,1,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20340,"a","b","a","b",80,45,35,100,20,3,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20387,"a","c","b","b",40,50,-10,-200,17,5,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
204,20353,"a","a","a","a",70,5,65,200,8,3,16.0066943778255,19,0.369047619047619,1,1.63631807994899,0.492448644679082,10.1238924691977,2.3148982212513
