"","X.2","X.1","X","Subnum","Sex","Race","Ethnicity","Big5O","Big5C","Big5E","Big5A","Big5N","Bis11Score","CESD","ESIBF_Disinhibition","ESIBF_SubstanceUse","NPI","PSWQ","STAIS","STAIT","TPM_Boldness","TPM_Disinhibition","TPM_Meanness","Condition","ReactTime","Reward","BestOption","KeyResponse","SetSeen.","OptionRwdMean","Phase","subjID","trial","DeltaTVal","DeltaAVal","delta_bestValue","DecayTVal","DecayAVal","decay_bestValue","decayWinTVal","decayWinAVal","decayWin_bestValue","decayLossTVal","decayLossAVal","decayLoss_bestValue","PVLDecayITParam","PVLDecayDecayparam","PVLDecayShape","PVLDecayLossAversion","PVLDecay_bestValue","PVLDeltaITParam","PVLDeltaRecencyparam","PVLDeltaShape","PVLDeltaLossAversion","PVLDelta_bestValue","PVPEDecayITParam","PVPEDecayDecayParam","PVPEDecayShape","PVPEDecayWeightPosPE","PVPEDecay_bestValue","DeltaUncertaintyITParam","DeltaUncertaintyDecayParam","DeltaUncertaintyShape","DeltaUncertaintyWeightPosPE","DeltaUncertainty_bestValue","deltaBIC","decayWinBIC","decayLossBIC","decayBIC","PVLDecayBIC","PVLDeltaBIC","PVPEDecayBIC","DeltaUncertaintyBIC"
"25001",50001,50001,50001,201,"Female","White","Not Hispanic or Latino",25,38,26,38,31,65,17,7,0,5,61,24,43,24,9,3,"Losses",6589,-0.726230693361792,1,1,"0",-0.35,"Train",101,1,1.20238618916455,0.116770789185549,150.588395119529,0.623136784982656,0.339425899057247,160.493327985508,0.681276738265806,0.826983635486834,159.63886082492,0.750073225104295,0.557788355302808,162.69120087505,0.995459841139507,0.46857810548599,0,0.309185293800305,145.750494950574,2.68844910491112,0.0307564051551052,0.432828407607928,0,144.902306703964,1.10998596269869,0.800956725180113,0.185242381714054,0.479875553238718,154.080198984071,1.20237490030846,0.116778005901918,0.5,0,150.588395124896,312.211696031988,330.312627442769,336.41730754303,332.021561763945,313.570801487007,311.874424993786,330.230209554001,323.246601835651
"25251",50251,50251,50251,202,"Male","White","Not Hispanic or Latino",28,31,33,33,36,63,17,7,33,20,67,43,55,33,7,24,"Losses",2350,-0.102158338932129,0,4,"1",-0.75,"Train",102,1,1.9684088582666,0.114200242793284,119.473866378009,0.403477617832274,0.83820479848102,171.327522281718,0.125425542992135,0.01,125.414704134145,1e-04,0.99,172.594365486318,0.352551327292934,0.0150143193797871,0,0,122.179687322328,0.943583755709263,0.116014734846592,1,5,118.731990380126,0.215061371134305,0.01,0.0943317215735019,0.814150407006952,124.831645439127,1.96387325501476,0.0880783417537872,0.5,0.710875533811313,117.639320838476,249.982638548947,261.86431406122,356.223636765566,353.689950356365,266.429186230514,259.533792346111,271.733102464113,257.34845326281
"25501",50501,50501,50501,203,"Female","White","Not Hispanic or Latino",40,28,21,29,37,75,46,20,29,8,79,63,70,25,21,17,"Gains",4653,0.913085388341752,0,2,"0",0.35,"Train",103,1,0.538854568049943,1,164.988611856256,0.110934850280844,0.01,151.161084664781,0.169187505907584,0.0189516927286302,152.57001758639,0.24831359713964,0.99,172.156982431246,0.103552751680231,0.01,0.336545541218475,1.90447295878463,148.264942838316,1.75488439375248,0.0668799260667162,0,0.0127788661963947,154.996349699204,0.235665349561465,0.01,0.551221058983518,1,151.302927295076,0.768177152189698,0.0618341258368239,0.5,9.7184141110251,157.030497956233,341.012129505442,316.17494096571,355.348870655421,313.357075122491,318.599697262491,332.062510984267,324.675666176011,336.130807498324
"25751",50751,50751,50751,204,"Female","White","Hispanic or Latino",32,29,18,37,23,62,17,12,3,7,61,33,45,20,11,10,"Losses",4088,0.198171701071944,1,1,"0",-0.35,"Train",104,1,0.546141792996556,0.188751339986139,168.590671403941,0.916384188422942,0.642124631082419,159.884425789068,0.176204659685053,0.116127104820769,167.438034221486,0.859079467298188,0.896437137454853,161.857393813285,0.684442858033575,0.63635272831174,1,1.57105487384597,159.84460338949,0.150036508049278,0.182885005882735,0.923835712562572,5,168.543653126066,0.955459843596201,0.895556006908243,0.187860949567334,0.0406118050385742,161.606031771077,0.541122732783081,0.184044690085683,0.5,0.245778733083376,168.583865479216,348.216248600811,345.910974235902,334.749693419499,330.803757371065,341.759018364839,359.157117837992,345.281875128012,359.23754254429
"26001",51001,51001,51001,205,"Male","More than one Race","Hispanic or Latino",46,31,16,30,25,52,22,21,3,25,68,48,57,39,15,34,"Gains",9123,0.258523063222838,1,3,"1",0.75,"Train",105,1,0.657266437609528,0.0778768380636928,169.265546350009,0.489953302950723,0.99,170.0858861811,0.456545025922353,0.99,170.526701384741,0.0304807126570848,0.01,171.554980500588,0.0202601414785682,0.01,0,5,169.864863899087,0.295694503113202,0.137815447685491,0.0623315138448902,5,168.268987711342,0.0806095237493457,0.01,0.964240748094524,0.364397159861242,169.627323520773,0.584509348675501,0.103254540043557,0.5,2.75515721653067,168.676012057882,349.565998492947,352.08830856241,354.144866794106,351.20667815513,361.799539384034,358.607787008544,361.324458627405,359.421835701622
"26251",52251,52251,52251,210,"Female","White","Not Hispanic or Latino",24,33,28,33,32,62,12,12,0,14,69,28,36,22,10,3,"Losses",7646,0.153892058148621,1,1,"0",-0.35,"Train",106,1,0.982595035028723,0.239087116850727,157.194446283592,1e-04,0.99,172.596172672355,0.333126886507647,0.0320263751692308,96.3484262061801,1e-04,0.99,172.595224201292,0.359408582308598,0.01,0,0,101.063473994903,0.37883924505035,0.24064333228383,1,5,152.482972017296,0.337837525866246,0.0318969338945022,0,1,96.345987735832,0.0167951698029156,0.0423402193081446,0.5,999.999999997745,102.038462337501,325.423798360112,203.73175820529,356.225354195513,356.22725113764,224.196759575666,327.035755620451,214.761787057523,226.146736260861
"26501",52501,52501,52501,211,"Female","White","Hispanic or Latino",39,32,32,42,28,71,21,13,27,19,63,36,49,39,13,12,"Losses",5598,-0.813915726261154,1,3,"1",-0.25,"Train",107,1,4.89514460650683,1e-04,170.708601140382,0.335578041385543,0.463251307747062,170.934192129243,0.0267355167803725,0.01,170.365494346566,0.226577085207528,0.33347658909771,171.740231552024,1.49369306547446,0.99,1,0.0715461932380592,170.268029386841,0.409583969820081,0.01,1,5,170.784953397385,0.690977111629137,0.41915834640333,1,0,170.087077405282,1.14562522887282,0.01,4.99223327316412,0,170.874436936177,352.452108073694,351.76589448606,354.515368896978,352.903290051415,362.60587035954,363.639718380629,362.243966396424,363.818685458213
"26751",52751,52751,52751,212,"Female","White","Not Hispanic or Latino",33,32,23,25,21,53,16,6,26,17,46,34,41,34,5,8,"Gains",9543,0.602387662652785,0,4,"1",0.25,"Train",108,1,2.72400391156261,0.00203804922799182,168.487428592071,0.271354323990587,0.231677252037586,170.380728197463,0.0472596921914628,0.0163491714307924,171.161357474038,0.249491228763725,0.177225439492142,169.510947285248,0.10774206371398,0.0853528306910164,0.366527066322849,5,167.011937835308,0.816961272702544,0.01,0,4.99916351005405,168.543530474247,0.647634915014213,0.171802454899445,1,0.296021570886216,164.415103204314,1.68561169539139,0.01,4.9999163636825,0.081566777727183,166.026811327821,348.009762977072,353.357620741006,350.056800363425,351.796362187856,356.093687256475,359.156872534353,350.900017994487,354.123434241501
"27001",53001,53001,53001,213,"Female","White","Hispanic or Latino",40,31,24,35,34,68,33,10,6,10,77,37,60,16,13,2,"Losses",3526,-0.439172019185154,0,4,"1",-0.75,"Train",109,1,0.510899345316176,1,165.637948175581,0.269119644397355,0.99,171.31939964846,0.081005559761349,0.0213068857447807,166.991159495347,0.772078752834438,0.869088462875091,164.679047959938,0.421156089481165,0.99,0,0.859667593229246,168.515005450398,0.206219246617952,0.99,0.348762744874719,5,162.162928145139,0.830315608077716,0.869723475822363,0,0.0821398773748865,164.517286497538,0.497166655064746,0.646446555683325,0.5,4.36658057115299,164.919288641599,342.310802144092,345.017224783623,340.393001712806,353.67370508985,359.099822486655,346.395667876138,351.104384580934,351.908388869057
"27251",53251,53251,53251,214,"Male","White","Hispanic or Latino",31,28,29,34,23,72,8,13,16,28,35,23,30,41,19,9,"Gains",4404,0.430729589569647,1,1,"0",0.65,"Train",110,1,2.60975043338897,0.00295263924907612,167.073849086218,0.415487139301679,0.327086419834161,164.247442386173,0.704016405014571,0.392976632504629,153.9968815031,0.0516922720395606,0.01,162.727601170635,0.635395096755838,0.390150612243444,0,0,149.013015503884,1.81502267098411,0.01,0.760759350650119,0,167.051009769612,0.695308997250148,0.392812994117461,0,1,153.992828035881,1.65945077057634,0.01,0.5,0,167.209017641079,345.182603965365,319.02866879913,336.490108134199,339.529790565275,320.095842593626,356.171831125084,330.055467657622,356.487846868016
"27501",53751,53751,53751,216,"Female","Asian","Not Hispanic or Latino",40,38,16,35,30,59,30,4,7,8,78,46,59,14,11,12,"Gains",5558,0.523378077665189,0,2,"0",0.35,"Train",111,1,1e-04,1e-04,172.593651283444,0.261810420506087,0.99,171.322209886744,0.20619357719311,0.896529738259427,171.843328698876,0.726374972578887,0.464353773468824,160.310728978572,0.28288487093125,0.99,0.0374819424830282,5,167.186069622845,0.000100072047622443,0.151545080956455,1,2.51633699954496,172.593616850972,0.72374102080516,0.464348009629194,0,0,160.310865894422,0.0051390023068168,0.0936188558306668,0.5,1000,170.856262381171,356.222208359818,354.721563190682,331.656363750074,353.679325566417,356.441950831549,367.257045287802,342.691543374704,363.782336348201
"27751",54001,54001,54001,217,"Female","Asian","Not Hispanic or Latino",42,24,26,41,28,65,10,7,0,15,48,30,39,31,6,2,"Losses",8436,-1.35830726878255,0,4,"1",-0.75,"Train",112,1,0.798299219223482,0.577899061865002,157.676927454508,0.137654724123557,0.01,147.297626583637,0.820105218417733,0.902931539694291,152.595278419466,0.248976614720573,0.01,144.419941643691,0.068828115981146,0.0129689671279064,1,2.50234107857644,147.008223883204,0.359848055567048,0.553869043096468,1,3.13321201214882,157.543034509257,0.842173599927383,0.01,1,0,136.203306978674,1e-04,0.99,0.5,0,172.590707807363,326.388760701946,316.225462631861,299.874789080311,305.630158960203,316.086259352266,337.155880604372,294.476425543206,367.251227200585
"28001",54251,54251,54251,218,"Female","Prefer not to answer","Hispanic or Latino",44,36,37,41,15,61,9,7,18,23,40,21,30,39,10,5,"Gains",10117,0.386164510311471,1,1,"0",0.65,"Train",113,1,0.516493770850461,0.72699160891027,163.261656446018,0.108408574589256,0.0335724847909682,165.880113094964,0.146653349000989,0.045916128485503,165.446715624986,0.531688212611999,0.26055085995133,166.836237127603,0.0651883181637175,0.0173621064878838,0,0,164.069248412677,0.265300111797274,0.627189638343102,0.542735082236502,5,160.402128974124,0.958257288713217,0.320951782664674,0.778810320677528,0.146034529501791,162.916599754435,0.44831686226095,0.355846178003974,0.5,6.07090817385603,162.374574561447,337.558218684965,341.928337042902,344.707380048136,342.795131982858,350.208308411212,342.874069534106,347.903011094728,346.818960708752
"28251",54501,54501,54501,219,"Female","White","Not Hispanic or Latino",40,44,25,39,28,47,16,6,0,9,61,40,44,23,7,1,"Gains",6616,0.794216383527574,1,3,"1",0.75,"Train",114,1,0.260934733583209,1,171.20319527281,0.00769742874469345,0.01,172.375847475792,0.00837889810969303,0.0102497773773052,172.3762833873,0.332474111729235,0.310676554909209,168.678247453386,0.0398655210304246,0.99,0,5,172.482445607381,0.274242224367772,0.99,1,0.582407958161705,171.203581505607,0.332017633072201,0.310759140153124,0,0,168.678020090156,0.262376002477819,0.99,0.5,0,171.207931492208,353.44129633855,355.78747256753,348.3914006997,355.786600744513,367.03470280062,364.476974597074,359.42585176617,364.485674570275
"28501",54751,54751,54751,220,"Female","White","Not Hispanic or Latino",25,28,22,32,31,60,43,5,9,7,80,37,69,13,4,7,"Losses",7935,-1.1384109933289,0,2,"0",-0.65,"Train",115,1,5,0.000435644199079418,106.729278215243,1e-04,0.99,172.593892106292,0.233486958037751,0.0222970499912834,98.1673321824217,1e-04,0.99,172.596564083968,0.654182993483154,0.01,0.382459269309395,0,97.5345642245955,4.08053460473994,0.01,0.398339204739514,0,97.5680370924724,0.2368441371023,0.0223352297534092,0,1,98.1472231097459,2.41907297249142,0.01,4.99256729817454,0,110.233161467818,224.493462223416,207.369570157773,356.228033960865,356.222690005514,217.13894003505,217.205885770804,218.364257805351,242.536134521494
"28751",55001,55001,55001,221,"Female","White","Hispanic or Latino",40,37,31,37,20,65,16,10,10,18,50,42,43,34,9,2,"Losses",6244,-0.834792863048325,0,4,"1",-0.75,"Train",116,1,2.66367884596389,0.00537812236095827,115.941169173729,1e-04,0.99,172.594141896294,0.260145805541177,0.0375400457067066,117.827369222746,1e-04,0.99,172.594784599696,0.256200724275494,0.0147379337058091,0,0,117.75117290362,0.710830816796948,0.402315444861799,0.17168213213694,5,110.029094904951,0.276962116051313,0.0375345959569836,0.0892439559371052,1,117.774830295425,2.05198185510713,0.01,0.5,0.727668164591256,115.244115188124,242.917244140386,246.689644238422,356.224474992322,356.223189585517,257.572157393098,242.128001395761,257.619472176709,252.558041962106
"29001",55251,55251,55251,222,"Male","White","Not Hispanic or Latino",44,36,26,32,14,55,12,5,8,11,29,26,33,42,5,7,"Losses",3919,-0.598799756646995,1,1,"0",-0.35,"Train",117,1,1.5519090080935,0.0935246483541979,131.231897788501,1e-04,0.99,172.594055239062,0.390804146009017,0.0424463355199662,106.734210891679,1e-04,0.99,172.594453436583,0.944073627893524,0.0304090086234974,0.490239127744476,0,114.958956934429,2.76442314736051,0.0970175138782185,1,0.146082240451964,127.263108709623,0.390810521811829,0.0424701800438974,0,1,106.73220928756,1.55191736765625,0.0935239070848435,0.5,0,131.231897790209,273.498701369931,224.503327576287,356.223812666095,356.223016271053,251.987725454717,276.596029005105,235.534230160979,284.533607166276
"29251",55501,55501,55501,223,"Female","White","Hispanic or Latino",33,44,31,30,30,53,19,12,5,17,76,47,51,21,6,10,"Losses",5757,-1.25490939565516,0,2,"0",-0.65,"Train",118,1,0.531547007862908,0.0154309656624997,172.124221556639,0.542947897410041,0.99,169.491429685067,0.01780674138143,0.0140298524338501,172.007292191583,0.706732017450042,0.896811661819249,165.264439595268,0.147466237071145,0.962355562461028,0.509654354886602,5,168.169869925993,0.292086475142619,0.01,0.204829813732542,5,172.08717861701,0.703925250869833,0.897078645846738,0,0,165.263337833671,0.529124581711793,0.0156130491329384,5,0,172.124224741937,355.283348906207,355.049490176096,341.563784983465,350.017765163063,358.409551437846,366.24416881988,352.5964872532,366.318261069733
"29501",56001,56001,56001,225,"Female","White","Not Hispanic or Latino",40,41,39,43,15,59,5,4,0,23,41,51,33,34,8,6,"Losses",4964,-0.2432386336488,1,1,"0",-0.35,"Train",119,1,0.310532024276611,0.119394731972351,172.12139966014,0.571689481596598,0.99,168.27933097285,0.0763147537275821,0.01,165.823121885497,0.541699338920228,0.99,169.848821557017,0.108304995698852,0.01,0,0,166.858027218351,1.13211784814988,0.970680207534846,1,0,165.789273551085,0.800503953995895,0.99,0.266491567499046,0.292697333146852,167.891820808446,0.00287594454877188,0.0267626016854622,4.98047611662678,403.045284436487,165.276762848725,355.277705113209,342.681149563923,350.732548906964,347.593567738629,355.78586602256,353.64835868803,357.853453202751,352.623337283308
"29751",56501,56501,56501,227,"Female","White","Not Hispanic or Latino",40,17,22,40,29,71,21,19,0,13,63,32,57,13,9,7,"Gains",6480,0.0876545924899167,0,4,"1",0.25,"Train",120,1,2.99510993727339,0.00958703033961281,68.077592924083,0.209794817014046,0.0136569191202921,69.9666849004593,0.358806846386297,0.0326341108588533,71.4066339391743,1e-04,0.99,172.594615588312,0.235924452784185,0.01,0.237318270647282,4.1036976406132,64.7221043905498,3.14613420799106,0.01,0.864479528933903,3.46524442935095,64.719610756063,0.51180331947676,0.0325565092286634,0,0.784540481412021,70.8422640874548,2.97110865711127,0.01,0.5,0,68.084121733212,147.190091641095,153.848173671278,356.224136969553,150.968275593848,151.514020366958,151.509033097985,163.754339760769,158.238055052283
"30001",57251,57251,57251,230,"Male","Asian","Not Hispanic or Latino",41,22,20,42,12,79,13,12,4,13,29,27,29,39,13,12,"Losses",3963,-0.155145241663579,1,1,"0",-0.35,"Train",121,1,0.093455307975344,0.448970829271011,172.548806231822,0.0105628939795073,0.339506941131062,172.589590994258,0.0160162792799872,0.19042666729339,172.579016205248,1e-04,0.199231077241037,172.593785120869,1.31500879318532,0.430209299741567,0.42980551860096,0.0146691199353672,168.391341757005,1.54664629245762,0.728271262927516,0.652377338154471,0,168.939965401119,0.03454422642668,0.184960650377689,1,0,172.578582984851,0.000984797858108863,0.99,0.5,599.634875040825,172.312101867559,356.132518256573,356.192938203426,356.222476034668,356.214087781445,358.852495099869,359.949742388097,367.226977555561,366.694015320976
"30251",59251,59251,59251,238,"Female","White","Not Hispanic or Latino",26,35,36,29,24,68,24,10,30,21,46,34,45,34,8,6,"Gains",4028,0.142279518453719,0,2,"0",0.35,"Train",122,1,1.18408253675374,0.486028356768431,135.359631069564,0.514257900896263,0.126490708270129,133.743120523455,0.44422255839585,0.0977947836021205,137.134676516344,0.0964991971418369,0.468054778605447,172.474513098069,0.323420206525267,0.0578292390972987,0.247634147463366,4.77127667025597,128.517023711753,1.3950500703095,0.440574950656951,0.435683846102041,0,130.117300846427,0.49878451811995,0.0961839284500488,0,0.881922146194533,136.886341527944,1.19348716143012,0.406445033682207,0.5,0.738238541991353,135.287250229678,281.754167932058,285.304258825617,355.983931989067,278.521146839839,279.103859009365,282.304413278713,295.842494641746,292.644312045215
"30501",59501,59501,59501,239,"Female","White","Hispanic or Latino",33,30,31,36,34,74,13,16,13,17,77,29,52,19,12,13,"Losses",7276,-0.687575714304833,1,1,"0",-0.35,"Train",123,1,1e-04,1e-04,172.593651075024,0.199571758381375,0.794914406034508,172.117881436765,0.236765424430217,0.720421133362232,171.676637961704,0.86511427948155,0.695838302714144,161.762453490893,0.0515180290456998,0.637944805639951,0,5,171.331528289994,0.618360252553631,0.99,0.494866507039333,0,171.855192010326,0.939323236431358,0.696705245891387,0,0.142971459479233,161.093607550582,1e-04,0.99,0.5,0,172.593681897967,356.222207942978,354.388181716337,334.559812774715,355.270668666459,364.732868165846,365.78019560651,344.257026687024,367.257175381794
"30751",60251,60251,60251,242,"Male","White","Hispanic or Latino",42,34,37,41,13,63,4,4,41,23,33,20,22,44,5,11,"Gains",4789,0.89450497145835,0,2,"0",0.35,"Train",124,1,1.31453972770152,0.754553144503235,100.995905559438,0.48637532929372,0.114545808256334,101.185029731283,0.601454702016271,0.111792972488484,98.999809047509,1e-04,0.99,172.594552921771,0.445462466452423,0.101277497665032,1,3.5336534550179,100.714962193656,1.53796332806697,0.672634161318999,0.758474596851846,0,95.9653008352097,0.680681247383287,0.012809910250013,0.23373855293787,0.61132507038784,97.4753030675213,1.31453962442046,0.754552789398243,0.510696057246721,0,100.995905559442,213.026716911805,209.034523887948,356.224011636472,213.404965255495,223.499735973171,214.000413256278,217.020417720901,224.061622704742
